"","Watershed","date","Date","invert","size","count_zero","month","year","week"
"367","9",2018-06-18,"6/18/2018","aDipteran","Large",2,6,2018,25
"368","9",2018-06-18,"6/18/2018","aDipteran","Large",2,6,2018,25
"369","1",2018-06-25,"6/25/2018","aDipteran","Large",0,6,2018,26
"370","2",2018-06-25,"6/25/2018","aDipteran","Large",1,6,2018,26
"371","4",2018-06-25,"6/25/2018","aDipteran","Large",0,6,2018,26
"372","6",2018-06-25,"6/25/2018","aDipteran","Large",1,6,2018,26
"373","9",2018-06-25,"6/25/2018","aDipteran","Large",6,6,2018,26
"374","9",2018-06-25,"6/25/2018","aDipteran","Large",6,6,2018,26
"375","1",2018-06-25,"6/25/2018","aDipteran","Large",1,6,2018,26
"376","2",2018-06-25,"6/25/2018","aDipteran","Large",3,6,2018,26
"377","4",2018-06-25,"6/25/2018","aDipteran","Large",0,6,2018,26
"378","6",2018-06-25,"6/25/2018","aDipteran","Large",1,6,2018,26
"379","9",2018-06-25,"6/25/2018","aDipteran","Large",1,6,2018,26
"380","9",2018-06-25,"6/25/2018","aDipteran","Large",1,6,2018,26
"381","1",2018-06-25,"6/25/2018","aDipteran","Large",3,6,2018,26
"382","2",2018-06-25,"6/25/2018","aDipteran","Large",2,6,2018,26
"383","4",2018-06-25,"6/25/2018","aDipteran","Large",0,6,2018,26
"384","6",2018-06-25,"6/25/2018","aDipteran","Large",1,6,2018,26
"385","9",2018-06-25,"6/25/2018","aDipteran","Large",6,6,2018,26
"386","9",2018-06-25,"6/25/2018","aDipteran","Large",6,6,2018,26
"387","1",2018-06-25,"6/25/2018","aDipteran","Large",0,6,2018,26
"388","2",2018-06-25,"6/25/2018","aDipteran","Large",0,6,2018,26
"389","4",2018-06-25,"6/25/2018","aDipteran","Large",0,6,2018,26
"390","6",2018-06-25,"6/25/2018","aDipteran","Large",2,6,2018,26
"391","9",2018-06-25,"6/25/2018","aDipteran","Large",2,6,2018,26
"392","9",2018-06-25,"6/25/2018","aDipteran","Large",2,6,2018,26
"393","1",2018-06-25,"6/25/2018","aDipteran","Large",2,6,2018,26
"394","2",2018-06-25,"6/25/2018","aDipteran","Large",2,6,2018,26
"395","4",2018-06-25,"6/25/2018","aDipteran","Large",0,6,2018,26
"396","6",2018-06-25,"6/25/2018","aDipteran","Large",0,6,2018,26
"397","9",2018-06-25,"6/25/2018","aDipteran","Large",5,6,2018,26
"398","9",2018-06-25,"6/25/2018","aDipteran","Large",5,6,2018,26
"399","1",2018-06-25,"6/25/2018","aDipteran","Large",2,6,2018,26
"400","2",2018-06-25,"6/25/2018","aDipteran","Large",1,6,2018,26
"401","4",2018-06-25,"6/25/2018","aDipteran","Large",0,6,2018,26
"402","6",2018-06-25,"6/25/2018","aDipteran","Large",2,6,2018,26
"403","9",2018-06-25,"6/25/2018","aDipteran","Large",1,6,2018,26
"404","9",2018-06-25,"6/25/2018","aDipteran","Large",1,6,2018,26
"405","1",2018-06-25,"6/25/2018","aDipteran","Large",2,6,2018,26
"406","2",2018-06-25,"6/25/2018","aDipteran","Large",1,6,2018,26
"407","4",2018-06-25,"6/25/2018","aDipteran","Large",0,6,2018,26
"408","6",2018-06-25,"6/25/2018","aDipteran","Large",2,6,2018,26
"409","9",2018-06-25,"6/25/2018","aDipteran","Large",4,6,2018,26
"410","9",2018-06-25,"6/25/2018","aDipteran","Large",4,6,2018,26
"411","1",2018-06-25,"6/25/2018","aDipteran","Large",0,6,2018,26
"412","2",2018-06-25,"6/25/2018","aDipteran","Large",1,6,2018,26
"413","4",2018-06-25,"6/25/2018","aDipteran","Large",0,6,2018,26
"414","6",2018-06-25,"6/25/2018","aDipteran","Large",2,6,2018,26
"415","9",2018-06-25,"6/25/2018","aDipteran","Large",6,6,2018,26
"416","9",2018-06-25,"6/25/2018","aDipteran","Large",6,6,2018,26
"417","1",2018-06-25,"6/25/2018","aDipteran","Large",0,6,2018,26
"418","2",2018-06-25,"6/25/2018","aDipteran","Large",3,6,2018,26
"419","4",2018-06-25,"6/25/2018","aDipteran","Large",0,6,2018,26
"420","6",2018-06-25,"6/25/2018","aDipteran","Large",2,6,2018,26
"421","9",2018-06-25,"6/25/2018","aDipteran","Large",5,6,2018,26
"422","9",2018-06-25,"6/25/2018","aDipteran","Large",5,6,2018,26
"423","1",2018-06-25,"6/25/2018","aDipteran","Large",0,6,2018,26
"424","2",2018-06-25,"6/25/2018","aDipteran","Large",2,6,2018,26
"425","4",2018-06-25,"6/25/2018","aDipteran","Large",0,6,2018,26
"426","6",2018-06-25,"6/25/2018","aDipteran","Large",3,6,2018,26
"427","9",2018-06-25,"6/25/2018","aDipteran","Large",10,6,2018,26
"428","9",2018-06-25,"6/25/2018","aDipteran","Large",10,6,2018,26
"429","3",2018-07-02,"7/2/2018","aDipteran","Large",5,7,2018,27
"430","4",2018-07-02,"7/2/2018","aDipteran","Large",5,7,2018,27
"431","6",2018-07-02,"7/2/2018","aDipteran","Large",0,7,2018,27
"432","9",2018-07-02,"7/2/2018","aDipteran","Large",11,7,2018,27
"433","9",2018-07-02,"7/2/2018","aDipteran","Large",11,7,2018,27
"434","3",2018-07-02,"7/2/2018","aDipteran","Large",0,7,2018,27
"435","4",2018-07-02,"7/2/2018","aDipteran","Large",0,7,2018,27
"436","6",2018-07-02,"7/2/2018","aDipteran","Large",3,7,2018,27
"437","9",2018-07-02,"7/2/2018","aDipteran","Large",25,7,2018,27
"438","9",2018-07-02,"7/2/2018","aDipteran","Large",25,7,2018,27
"439","3",2018-07-02,"7/2/2018","aDipteran","Large",4,7,2018,27
"440","4",2018-07-02,"7/2/2018","aDipteran","Large",4,7,2018,27
"441","6",2018-07-02,"7/2/2018","aDipteran","Large",0,7,2018,27
"442","9",2018-07-02,"7/2/2018","aDipteran","Large",5,7,2018,27
"443","9",2018-07-02,"7/2/2018","aDipteran","Large",5,7,2018,27
"444","3",2018-07-02,"7/2/2018","aDipteran","Large",1,7,2018,27
"445","4",2018-07-02,"7/2/2018","aDipteran","Large",1,7,2018,27
"446","6",2018-07-02,"7/2/2018","aDipteran","Large",5,7,2018,27
"447","9",2018-07-02,"7/2/2018","aDipteran","Large",2,7,2018,27
"448","3",2018-07-02,"7/2/2018","aDipteran","Large",2,7,2018,27
"449","4",2018-07-02,"7/2/2018","aDipteran","Large",2,7,2018,27
"450","6",2018-07-02,"7/2/2018","aDipteran","Large",2,7,2018,27
"451","9",2018-07-02,"7/2/2018","aDipteran","Large",4,7,2018,27
"452","9",2018-07-02,"7/2/2018","aDipteran","Large",4,7,2018,27
"453","3",2018-07-02,"7/2/2018","aDipteran","Large",0,7,2018,27
"454","4",2018-07-02,"7/2/2018","aDipteran","Large",0,7,2018,27
"455","6",2018-07-02,"7/2/2018","aDipteran","Large",4,7,2018,27
"456","9",2018-07-02,"7/2/2018","aDipteran","Large",10,7,2018,27
"457","9",2018-07-02,"7/2/2018","aDipteran","Large",10,7,2018,27
"458","3",2018-07-02,"7/2/2018","aDipteran","Large",4,7,2018,27
"459","4",2018-07-02,"7/2/2018","aDipteran","Large",4,7,2018,27
"460","6",2018-07-02,"7/2/2018","aDipteran","Large",3,7,2018,27
"461","9",2018-07-02,"7/2/2018","aDipteran","Large",6,7,2018,27
"462","9",2018-07-02,"7/2/2018","aDipteran","Large",6,7,2018,27
"463","3",2018-07-02,"7/2/2018","aDipteran","Large",0,7,2018,27
"464","4",2018-07-02,"7/2/2018","aDipteran","Large",0,7,2018,27
"465","6",2018-07-02,"7/2/2018","aDipteran","Large",0,7,2018,27
"466","9",2018-07-02,"7/2/2018","aDipteran","Large",4,7,2018,27
"467","9",2018-07-02,"7/2/2018","aDipteran","Large",4,7,2018,27
"468","3",2018-07-02,"7/2/2018","aDipteran","Large",2,7,2018,27
"469","4",2018-07-02,"7/2/2018","aDipteran","Large",2,7,2018,27
"470","6",2018-07-02,"7/2/2018","aDipteran","Large",4,7,2018,27
"471","9",2018-07-02,"7/2/2018","aDipteran","Large",4,7,2018,27
"472","9",2018-07-02,"7/2/2018","aDipteran","Large",4,7,2018,27
"473","3",2018-07-02,"7/2/2018","aDipteran","Large",4,7,2018,27
"474","4",2018-07-02,"7/2/2018","aDipteran","Large",4,7,2018,27
"475","6",2018-07-02,"7/2/2018","aDipteran","Large",1,7,2018,27
"476","9",2018-07-02,"7/2/2018","aDipteran","Large",2,7,2018,27
"477","9",2018-07-02,"7/2/2018","aDipteran","Large",2,7,2018,27
"478","2",2018-07-09,"7/9/2018","aDipteran","Large",0,7,2018,28
"479","3",2018-07-09,"7/9/2018","aDipteran","Large",1,7,2018,28
"480","4",2018-07-09,"7/9/2018","aDipteran","Large",1,7,2018,28
"481","6",2018-07-09,"7/9/2018","aDipteran","Large",2,7,2018,28
"482","9",2018-07-09,"7/9/2018","aDipteran","Large",2,7,2018,28
"483","9",2018-07-09,"7/9/2018","aDipteran","Large",2,7,2018,28
"484","HBK",2018-07-09,"7/9/2018","aDipteran","Large",1,7,2018,28
"485","2",2018-07-09,"7/9/2018","aDipteran","Large",0,7,2018,28
"486","3",2018-07-09,"7/9/2018","aDipteran","Large",4,7,2018,28
"487","4",2018-07-09,"7/9/2018","aDipteran","Large",4,7,2018,28
"488","6",2018-07-09,"7/9/2018","aDipteran","Large",0,7,2018,28
"489","9",2018-07-09,"7/9/2018","aDipteran","Large",8,7,2018,28
"490","9",2018-07-09,"7/9/2018","aDipteran","Large",8,7,2018,28
"491","HBK",2018-07-09,"7/9/2018","aDipteran","Large",1,7,2018,28
"492","2",2018-07-09,"7/9/2018","aDipteran","Large",1,7,2018,28
"493","3",2018-07-09,"7/9/2018","aDipteran","Large",0,7,2018,28
"494","4",2018-07-09,"7/9/2018","aDipteran","Large",0,7,2018,28
"495","6",2018-07-09,"7/9/2018","aDipteran","Large",1,7,2018,28
"496","9",2018-07-09,"7/9/2018","aDipteran","Large",3,7,2018,28
"497","9",2018-07-09,"7/9/2018","aDipteran","Large",3,7,2018,28
"498","HBK",2018-07-09,"7/9/2018","aDipteran","Large",1,7,2018,28
"499","2",2018-07-09,"7/9/2018","aDipteran","Large",9,7,2018,28
"500","3",2018-07-09,"7/9/2018","aDipteran","Large",2,7,2018,28
"501","4",2018-07-09,"7/9/2018","aDipteran","Large",2,7,2018,28
"502","6",2018-07-09,"7/9/2018","aDipteran","Large",5,7,2018,28
"503","9",2018-07-09,"7/9/2018","aDipteran","Large",3,7,2018,28
"504","9",2018-07-09,"7/9/2018","aDipteran","Large",3,7,2018,28
"505","HBK",2018-07-09,"7/9/2018","aDipteran","Large",1,7,2018,28
"506","2",2018-07-09,"7/9/2018","aDipteran","Large",0,7,2018,28
"507","3",2018-07-09,"7/9/2018","aDipteran","Large",1,7,2018,28
"508","4",2018-07-09,"7/9/2018","aDipteran","Large",1,7,2018,28
"509","6",2018-07-09,"7/9/2018","aDipteran","Large",2,7,2018,28
"510","9",2018-07-09,"7/9/2018","aDipteran","Large",1,7,2018,28
"511","9",2018-07-09,"7/9/2018","aDipteran","Large",1,7,2018,28
"512","HBK",2018-07-09,"7/9/2018","aDipteran","Large",3,7,2018,28
"513","2",2018-07-09,"7/9/2018","aDipteran","Large",1,7,2018,28
"514","3",2018-07-09,"7/9/2018","aDipteran","Large",3,7,2018,28
"515","4",2018-07-09,"7/9/2018","aDipteran","Large",3,7,2018,28
"516","6",2018-07-09,"7/9/2018","aDipteran","Large",2,7,2018,28
"517","9",2018-07-09,"7/9/2018","aDipteran","Large",1,7,2018,28
"518","9",2018-07-09,"7/9/2018","aDipteran","Large",1,7,2018,28
"519","HBK",2018-07-09,"7/9/2018","aDipteran","Large",4,7,2018,28
"520","2",2018-07-09,"7/9/2018","aDipteran","Large",6,7,2018,28
"521","3",2018-07-09,"7/9/2018","aDipteran","Large",0,7,2018,28
"522","4",2018-07-09,"7/9/2018","aDipteran","Large",0,7,2018,28
"523","6",2018-07-09,"7/9/2018","aDipteran","Large",3,7,2018,28
"524","9",2018-07-09,"7/9/2018","aDipteran","Large",2,7,2018,28
"525","9",2018-07-09,"7/9/2018","aDipteran","Large",2,7,2018,28
"526","HBK",2018-07-09,"7/9/2018","aDipteran","Large",4,7,2018,28
"527","2",2018-07-09,"7/9/2018","aDipteran","Large",3,7,2018,28
"528","3",2018-07-09,"7/9/2018","aDipteran","Large",0,7,2018,28
"529","4",2018-07-09,"7/9/2018","aDipteran","Large",0,7,2018,28
"530","6",2018-07-09,"7/9/2018","aDipteran","Large",3,7,2018,28
"531","9",2018-07-09,"7/9/2018","aDipteran","Large",0,7,2018,28
"532","9",2018-07-09,"7/9/2018","aDipteran","Large",0,7,2018,28
"533","HBK",2018-07-09,"7/9/2018","aDipteran","Large",2,7,2018,28
"534","2",2018-07-09,"7/9/2018","aDipteran","Large",2,7,2018,28
"535","3",2018-07-09,"7/9/2018","aDipteran","Large",3,7,2018,28
"536","4",2018-07-09,"7/9/2018","aDipteran","Large",3,7,2018,28
"537","6",2018-07-09,"7/9/2018","aDipteran","Large",3,7,2018,28
"538","9",2018-07-09,"7/9/2018","aDipteran","Large",0,7,2018,28
"539","9",2018-07-09,"7/9/2018","aDipteran","Large",0,7,2018,28
"540","HBK",2018-07-09,"7/9/2018","aDipteran","Large",1,7,2018,28
"541","2",2018-07-09,"7/9/2018","aDipteran","Large",3,7,2018,28
"542","3",2018-07-09,"7/9/2018","aDipteran","Large",5,7,2018,28
"543","4",2018-07-09,"7/9/2018","aDipteran","Large",5,7,2018,28
"544","6",2018-07-09,"7/9/2018","aDipteran","Large",3,7,2018,28
"545","9",2018-07-09,"7/9/2018","aDipteran","Large",3,7,2018,28
"546","9",2018-07-09,"7/9/2018","aDipteran","Large",3,7,2018,28
"547","HBK",2018-07-09,"7/9/2018","aDipteran","Large",1,7,2018,28
"548","1",2018-07-16,"7/16/2018","aDipteran","Large",3,7,2018,29
"549","2",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"550","3",2018-07-16,"7/16/2018","aDipteran","Large",4,7,2018,29
"551","4",2018-07-16,"7/16/2018","aDipteran","Large",4,7,2018,29
"552","6",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"553","9",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"554","9",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"555","HBK",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"556","1",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"557","2",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"558","3",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"559","4",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"560","6",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"561","9",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"562","9",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"563","HBK",2018-07-16,"7/16/2018","aDipteran","Large",1,7,2018,29
"564","1",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"565","2",2018-07-16,"7/16/2018","aDipteran","Large",1,7,2018,29
"566","3",2018-07-16,"7/16/2018","aDipteran","Large",3,7,2018,29
"567","4",2018-07-16,"7/16/2018","aDipteran","Large",3,7,2018,29
"568","6",2018-07-16,"7/16/2018","aDipteran","Large",6,7,2018,29
"569","9",2018-07-16,"7/16/2018","aDipteran","Large",3,7,2018,29
"570","9",2018-07-16,"7/16/2018","aDipteran","Large",3,7,2018,29
"571","HBK",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"572","1",2018-07-16,"7/16/2018","aDipteran","Large",4,7,2018,29
"573","2",2018-07-16,"7/16/2018","aDipteran","Large",3,7,2018,29
"574","3",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"575","4",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"576","6",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"577","9",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"578","9",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"579","HBK",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"580","1",2018-07-16,"7/16/2018","aDipteran","Large",1,7,2018,29
"581","2",2018-07-16,"7/16/2018","aDipteran","Large",4,7,2018,29
"582","3",2018-07-16,"7/16/2018","aDipteran","Large",1,7,2018,29
"583","4",2018-07-16,"7/16/2018","aDipteran","Large",1,7,2018,29
"584","6",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"585","9",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"586","9",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"587","HBK",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"588","1",2018-07-16,"7/16/2018","aDipteran","Large",3,7,2018,29
"589","2",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"590","3",2018-07-16,"7/16/2018","aDipteran","Large",5,7,2018,29
"591","4",2018-07-16,"7/16/2018","aDipteran","Large",5,7,2018,29
"592","6",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"593","9",2018-07-16,"7/16/2018","aDipteran","Large",1,7,2018,29
"594","9",2018-07-16,"7/16/2018","aDipteran","Large",1,7,2018,29
"595","HBK",2018-07-16,"7/16/2018","aDipteran","Large",1,7,2018,29
"596","1",2018-07-16,"7/16/2018","aDipteran","Large",1,7,2018,29
"597","2",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"598","3",2018-07-16,"7/16/2018","aDipteran","Large",1,7,2018,29
"599","4",2018-07-16,"7/16/2018","aDipteran","Large",1,7,2018,29
"600","6",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"601","9",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"602","9",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"603","HBK",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"604","1",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"605","2",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"606","3",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"607","4",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"608","6",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"609","9",2018-07-16,"7/16/2018","aDipteran","Large",3,7,2018,29
"610","9",2018-07-16,"7/16/2018","aDipteran","Large",3,7,2018,29
"611","HBK",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"612","1",2018-07-16,"7/16/2018","aDipteran","Large",3,7,2018,29
"613","2",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"614","3",2018-07-16,"7/16/2018","aDipteran","Large",5,7,2018,29
"615","4",2018-07-16,"7/16/2018","aDipteran","Large",5,7,2018,29
"616","6",2018-07-16,"7/16/2018","aDipteran","Large",3,7,2018,29
"617","9",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"618","9",2018-07-16,"7/16/2018","aDipteran","Large",2,7,2018,29
"619","HBK",2018-07-16,"7/16/2018","aDipteran","Large",1,7,2018,29
"620","1",2018-07-16,"7/16/2018","aDipteran","Large",1,7,2018,29
"621","2",2018-07-16,"7/16/2018","aDipteran","Large",0,7,2018,29
"622","3",2018-07-16,"7/16/2018","aDipteran","Large",9,7,2018,29
"623","4",2018-07-16,"7/16/2018","aDipteran","Large",9,7,2018,29
"624","6",2018-07-16,"7/16/2018","aDipteran","Large",1,7,2018,29
"625","9",2018-07-16,"7/16/2018","aDipteran","Large",1,7,2018,29
"626","9",2018-07-16,"7/16/2018","aDipteran","Large",1,7,2018,29
"627","HBK",2018-07-16,"7/16/2018","aDipteran","Large",1,7,2018,29
"628","1",2018-07-23,"7/23/2018","aDipteran","Large",1,7,2018,30
"629","2",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"630","3",2018-07-23,"7/23/2018","aDipteran","Large",1,7,2018,30
"631","4",2018-07-23,"7/23/2018","aDipteran","Large",1,7,2018,30
"632","6",2018-07-23,"7/23/2018","aDipteran","Large",2,7,2018,30
"633","9",2018-07-23,"7/23/2018","aDipteran","Large",5,7,2018,30
"634","9",2018-07-23,"7/23/2018","aDipteran","Large",5,7,2018,30
"635","HBK",2018-07-23,"7/23/2018","aDipteran","Large",1,7,2018,30
"636","1",2018-07-23,"7/23/2018","aDipteran","Large",1,7,2018,30
"637","2",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"638","3",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"639","4",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"640","6",2018-07-23,"7/23/2018","aDipteran","Large",1,7,2018,30
"641","9",2018-07-23,"7/23/2018","aDipteran","Large",5,7,2018,30
"642","9",2018-07-23,"7/23/2018","aDipteran","Large",5,7,2018,30
"643","HBK",2018-07-23,"7/23/2018","aDipteran","Large",2,7,2018,30
"644","1",2018-07-23,"7/23/2018","aDipteran","Large",1,7,2018,30
"645","2",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"646","3",2018-07-23,"7/23/2018","aDipteran","Large",4,7,2018,30
"647","4",2018-07-23,"7/23/2018","aDipteran","Large",4,7,2018,30
"648","6",2018-07-23,"7/23/2018","aDipteran","Large",3,7,2018,30
"649","9",2018-07-23,"7/23/2018","aDipteran","Large",5,7,2018,30
"650","9",2018-07-23,"7/23/2018","aDipteran","Large",5,7,2018,30
"651","HBK",2018-07-23,"7/23/2018","aDipteran","Large",1,7,2018,30
"652","1",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"653","2",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"654","3",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"655","4",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"656","6",2018-07-23,"7/23/2018","aDipteran","Large",4,7,2018,30
"657","9",2018-07-23,"7/23/2018","aDipteran","Large",3,7,2018,30
"658","9",2018-07-23,"7/23/2018","aDipteran","Large",3,7,2018,30
"659","HBK",2018-07-23,"7/23/2018","aDipteran","Large",5,7,2018,30
"660","1",2018-07-23,"7/23/2018","aDipteran","Large",1,7,2018,30
"661","2",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"662","3",2018-07-23,"7/23/2018","aDipteran","Large",2,7,2018,30
"663","4",2018-07-23,"7/23/2018","aDipteran","Large",2,7,2018,30
"664","6",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"665","9",2018-07-23,"7/23/2018","aDipteran","Large",8,7,2018,30
"666","9",2018-07-23,"7/23/2018","aDipteran","Large",8,7,2018,30
"667","HBK",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"668","1",2018-07-23,"7/23/2018","aDipteran","Large",1,7,2018,30
"669","2",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"670","3",2018-07-23,"7/23/2018","aDipteran","Large",4,7,2018,30
"671","4",2018-07-23,"7/23/2018","aDipteran","Large",4,7,2018,30
"672","6",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"673","9",2018-07-23,"7/23/2018","aDipteran","Large",2,7,2018,30
"674","9",2018-07-23,"7/23/2018","aDipteran","Large",2,7,2018,30
"675","HBK",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"676","1",2018-07-23,"7/23/2018","aDipteran","Large",1,7,2018,30
"677","2",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"678","3",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"679","4",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"680","6",2018-07-23,"7/23/2018","aDipteran","Large",2,7,2018,30
"681","9",2018-07-23,"7/23/2018","aDipteran","Large",3,7,2018,30
"682","9",2018-07-23,"7/23/2018","aDipteran","Large",3,7,2018,30
"683","HBK",2018-07-23,"7/23/2018","aDipteran","Large",4,7,2018,30
"684","1",2018-07-23,"7/23/2018","aDipteran","Large",1,7,2018,30
"685","2",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"686","3",2018-07-23,"7/23/2018","aDipteran","Large",2,7,2018,30
"687","4",2018-07-23,"7/23/2018","aDipteran","Large",2,7,2018,30
"688","6",2018-07-23,"7/23/2018","aDipteran","Large",3,7,2018,30
"689","9",2018-07-23,"7/23/2018","aDipteran","Large",3,7,2018,30
"690","9",2018-07-23,"7/23/2018","aDipteran","Large",3,7,2018,30
"691","HBK",2018-07-23,"7/23/2018","aDipteran","Large",3,7,2018,30
"692","1",2018-07-23,"7/23/2018","aDipteran","Large",2,7,2018,30
"693","2",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"694","3",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
"695","4",2018-07-23,"7/23/2018","aDipteran","Large",0,7,2018,30
