Watershed,date,invert,size,count_zero,month,year,,,
9,5/21/2018,Terrestrial,Large,0,5,2018,,,
9,5/21/2018,Terrestrial,Large,0,5,2018,,,
9,5/21/2018,Terrestrial,Large,2,5,2018,,,
9,5/21/2018,Terrestrial,Large,0,5,2018,,,
9,5/21/2018,Terrestrial,Large,1,5,2018,,,
1,5/21/2018,Caddisfly,Large,1,5,2018,,,
1,5/21/2018,Caddisfly,Large,1,5,2018,,,
1,5/21/2018,Caddisfly,Large,NA,5,2018,,,
1,5/21/2018,Caddisfly,Large,NA,5,2018,,,
1,5/21/2018,Caddisfly,Large,NA,5,2018,,,
1,5/21/2018,Caddisfly,Large,NA,5,2018,,,
1,5/21/2018,Caddisfly,Large,NA,5,2018,,,
1,5/21/2018,Caddisfly,Large,NA,5,2018,,,
1,5/21/2018,Caddisfly,Large,NA,5,2018,,,
1,5/21/2018,Caddisfly,Large,NA,5,2018,,,
2,5/21/2018,Caddisfly,Large,NA,5,2018,,,
2,5/21/2018,Caddisfly,Large,NA,5,2018,,,
2,5/21/2018,Caddisfly,Large,NA,5,2018,,,
2,5/21/2018,Caddisfly,Large,NA,5,2018,,,
2,5/21/2018,Caddisfly,Large,NA,5,2018,,,
2,5/21/2018,Caddisfly,Large,NA,5,2018,,,
2,5/21/2018,Caddisfly,Large,NA,5,2018,,,
2,5/21/2018,Caddisfly,Large,NA,5,2018,,,
2,5/21/2018,Caddisfly,Large,NA,5,2018,,,
2,5/21/2018,Caddisfly,Large,NA,5,2018,,,
4,5/21/2018,Caddisfly,Large,NA,5,2018,,,
4,5/21/2018,Caddisfly,Large,NA,5,2018,,,
4,5/21/2018,Caddisfly,Large,NA,5,2018,,,
4,5/21/2018,Caddisfly,Large,NA,5,2018,,,
4,5/21/2018,Caddisfly,Large,NA,5,2018,,,
4,5/21/2018,Caddisfly,Large,NA,5,2018,,,
4,5/21/2018,Caddisfly,Large,NA,5,2018,,,
4,5/21/2018,Caddisfly,Large,NA,5,2018,,,
4,5/21/2018,Caddisfly,Large,NA,5,2018,,,
4,5/21/2018,Caddisfly,Large,NA,5,2018,,,
6,5/21/2018,Caddisfly,Large,NA,5,2018,,,
6,5/21/2018,Caddisfly,Large,NA,5,2018,,,
6,5/21/2018,Caddisfly,Large,NA,5,2018,,,
6,5/21/2018,Caddisfly,Large,NA,5,2018,,,
6,5/21/2018,Caddisfly,Large,NA,5,2018,,,
6,5/21/2018,Caddisfly,Large,NA,5,2018,,,
6,5/21/2018,Caddisfly,Large,NA,5,2018,,,
6,5/21/2018,Caddisfly,Large,NA,5,2018,,,
6,5/21/2018,Caddisfly,Large,NA,5,2018,,,
6,5/21/2018,Caddisfly,Large,NA,5,2018,,,
9,5/21/2018,Caddisfly,Large,NA,5,2018,,,
9,5/21/2018,Caddisfly,Large,NA,5,2018,,,
9,5/21/2018,Caddisfly,Large,NA,5,2018,,,
9,5/21/2018,Caddisfly,Large,NA,5,2018,,,
9,5/21/2018,Caddisfly,Large,NA,5,2018,,,
9,5/21/2018,Caddisfly,Large,NA,5,2018,,,
9,5/21/2018,Caddisfly,Large,NA,5,2018,,,
9,5/21/2018,Caddisfly,Large,NA,5,2018,,,
9,5/21/2018,Caddisfly,Large,NA,5,2018,,,
9,5/21/2018,Caddisfly,Large,NA,5,2018,,,
1,5/21/2018,Mayfly,Large,0,5,2018,,,
1,5/21/2018,Mayfly,Large,0,5,2018,,,
1,5/21/2018,Mayfly,Large,0,5,2018,,,
1,5/21/2018,Mayfly,Large,0,5,2018,,,
1,5/21/2018,Mayfly,Large,0,5,2018,,,
1,5/21/2018,Mayfly,Large,0,5,2018,,,
1,5/21/2018,Mayfly,Large,0,5,2018,,,
1,5/21/2018,Mayfly,Large,0,5,2018,,,
1,5/21/2018,Mayfly,Large,0,5,2018,,,
1,5/21/2018,Mayfly,Large,0,5,2018,,,
2,5/21/2018,Mayfly,Large,0,5,2018,,,
2,5/21/2018,Mayfly,Large,0,5,2018,,,
2,5/21/2018,Mayfly,Large,0,5,2018,,,
2,5/21/2018,Mayfly,Large,0,5,2018,,,
2,5/21/2018,Mayfly,Large,0,5,2018,,,
2,5/21/2018,Mayfly,Large,0,5,2018,,,
2,5/21/2018,Mayfly,Large,0,5,2018,,,
2,5/21/2018,Mayfly,Large,0,5,2018,,,
2,5/21/2018,Mayfly,Large,0,5,2018,,,
2,5/21/2018,Mayfly,Large,0,5,2018,,,
4,5/21/2018,Mayfly,Large,0,5,2018,,,
4,5/21/2018,Mayfly,Large,0,5,2018,,,
4,5/21/2018,Mayfly,Large,0,5,2018,,,
4,5/21/2018,Mayfly,Large,0,5,2018,,,
4,5/21/2018,Mayfly,Large,0,5,2018,,,
4,5/21/2018,Mayfly,Large,0,5,2018,,,
4,5/21/2018,Mayfly,Large,0,5,2018,,,
4,5/21/2018,Mayfly,Large,0,5,2018,,,
4,5/21/2018,Mayfly,Large,0,5,2018,,,
4,5/21/2018,Mayfly,Large,0,5,2018,,,
6,5/21/2018,Mayfly,Large,0,5,2018,,,
6,5/21/2018,Mayfly,Large,0,5,2018,,,
6,5/21/2018,Mayfly,Large,0,5,2018,,,
6,5/21/2018,Mayfly,Large,0,5,2018,,,
6,5/21/2018,Mayfly,Large,0,5,2018,,,
6,5/21/2018,Mayfly,Large,0,5,2018,,,
6,5/21/2018,Mayfly,Large,0,5,2018,,,
6,5/21/2018,Mayfly,Large,0,5,2018,,,
6,5/21/2018,Mayfly,Large,0,5,2018,,,
6,5/21/2018,Mayfly,Large,0,5,2018,,,
9,5/21/2018,Mayfly,Large,0,5,2018,,,
9,5/21/2018,Mayfly,Large,0,5,2018,,,
9,5/21/2018,Mayfly,Large,0,5,2018,,,
9,5/21/2018,Mayfly,Large,0,5,2018,,,
9,5/21/2018,Mayfly,Large,0,5,2018,,,
9,5/21/2018,Mayfly,Large,0,5,2018,,,
9,5/21/2018,Mayfly,Large,0,5,2018,,,
9,5/21/2018,Mayfly,Large,0,5,2018,,,
9,5/21/2018,Mayfly,Large,0,5,2018,,,
9,5/21/2018,Mayfly,Large,0,5,2018,,,
1,5/21/2018,Stonefly,Large,NA,5,2018,,,
1,5/21/2018,Stonefly,Large,NA,5,2018,,,
1,5/21/2018,Stonefly,Large,NA,5,2018,,,
1,5/21/2018,Stonefly,Large,NA,5,2018,,,
1,5/21/2018,Stonefly,Large,NA,5,2018,,,
1,5/21/2018,Stonefly,Large,NA,5,2018,,,
1,5/21/2018,Stonefly,Large,2,5,2018,,,
1,5/21/2018,Stonefly,Large,NA,5,2018,,,
1,5/21/2018,Stonefly,Large,NA,5,2018,,,
1,5/21/2018,Stonefly,Large,NA,5,2018,,,
2,5/21/2018,Stonefly,Large,NA,5,2018,,,
2,5/21/2018,Stonefly,Large,NA,5,2018,,,
2,5/21/2018,Stonefly,Large,NA,5,2018,,,
2,5/21/2018,Stonefly,Large,NA,5,2018,,,
2,5/21/2018,Stonefly,Large,2,5,2018,,,
2,5/21/2018,Stonefly,Large,NA,5,2018,,,
2,5/21/2018,Stonefly,Large,NA,5,2018,,,
2,5/21/2018,Stonefly,Large,NA,5,2018,,,
2,5/21/2018,Stonefly,Large,NA,5,2018,,,
2,5/21/2018,Stonefly,Large,NA,5,2018,,,
4,5/21/2018,Stonefly,Large,NA,5,2018,,,
4,5/21/2018,Stonefly,Large,NA,5,2018,,,
4,5/21/2018,Stonefly,Large,1,5,2018,,,
4,5/21/2018,Stonefly,Large,NA,5,2018,,,
4,5/21/2018,Stonefly,Large,NA,5,2018,,,
4,5/21/2018,Stonefly,Large,NA,5,2018,,,
4,5/21/2018,Stonefly,Large,NA,5,2018,,,
4,5/21/2018,Stonefly,Large,2,5,2018,,,
4,5/21/2018,Stonefly,Large,NA,5,2018,,,
4,5/21/2018,Stonefly,Large,NA,5,2018,,,
6,5/21/2018,Stonefly,Large,NA,5,2018,,,
6,5/21/2018,Stonefly,Large,NA,5,2018,,,
6,5/21/2018,Stonefly,Large,NA,5,2018,,,
6,5/21/2018,Stonefly,Large,NA,5,2018,,,
6,5/21/2018,Stonefly,Large,NA,5,2018,,,
6,5/21/2018,Stonefly,Large,NA,5,2018,,,
6,5/21/2018,Stonefly,Large,1,5,2018,,,
6,5/21/2018,Stonefly,Large,NA,5,2018,,,
6,5/21/2018,Stonefly,Large,NA,5,2018,,,
6,5/21/2018,Stonefly,Large,1,5,2018,,,
9,5/21/2018,Stonefly,Large,NA,5,2018,,,
9,5/21/2018,Stonefly,Large,1,5,2018,,,
9,5/21/2018,Stonefly,Large,NA,5,2018,,,
9,5/21/2018,Stonefly,Large,NA,5,2018,,,
9,5/21/2018,Stonefly,Large,NA,5,2018,,,
9,5/21/2018,Stonefly,Large,NA,5,2018,,,
9,5/21/2018,Stonefly,Large,NA,5,2018,,,
9,5/21/2018,Stonefly,Large,1,5,2018,,,
9,5/21/2018,Stonefly,Large,1,5,2018,,,
9,5/21/2018,Stonefly,Large,NA,5,2018,,,
1,5/21/2018,Other,Large,NA,5,2018,,,
1,5/21/2018,Other,Large,NA,5,2018,,,
1,5/21/2018,Other,Large,NA,5,2018,,,
1,5/21/2018,Other,Large,NA,5,2018,,,
1,5/21/2018,Other,Large,NA,5,2018,,,
1,5/21/2018,Other,Large,NA,5,2018,,,
1,5/21/2018,Other,Large,NA,5,2018,,,
1,5/21/2018,Other,Large,NA,5,2018,,,
1,5/21/2018,Other,Large,NA,5,2018,,,
1,5/21/2018,Other,Large,NA,5,2018,,,
2,5/21/2018,Other,Large,2,5,2018,,,
2,5/21/2018,Other,Large,2,5,2018,,,
2,5/21/2018,Other,Large,1,5,2018,,,
2,5/21/2018,Other,Large,2,5,2018,,,
2,5/21/2018,Other,Large,NA,5,2018,,,
2,5/21/2018,Other,Large,1,5,2018,,,
2,5/21/2018,Other,Large,3,5,2018,,,
2,5/21/2018,Other,Large,1,5,2018,,,
2,5/21/2018,Other,Large,2,5,2018,,,
2,5/21/2018,Other,Large,NA,5,2018,,,
4,5/21/2018,Other,Large,3,5,2018,,,
4,5/21/2018,Other,Large,1,5,2018,,,
4,5/21/2018,Other,Large,NA,5,2018,,,
4,5/21/2018,Other,Large,1,5,2018,,,
4,5/21/2018,Other,Large,3,5,2018,,,
4,5/21/2018,Other,Large,5,5,2018,,,
4,5/21/2018,Other,Large,5,5,2018,,,
4,5/21/2018,Other,Large,NA,5,2018,,,
4,5/21/2018,Other,Large,1,5,2018,,,
4,5/21/2018,Other,Large,3,5,2018,,,
6,5/21/2018,Other,Large,2,5,2018,,,
6,5/21/2018,Other,Large,NA,5,2018,,,
6,5/21/2018,Other,Large,NA,5,2018,,,
6,5/21/2018,Other,Large,1,5,2018,,,
6,5/21/2018,Other,Large,1,5,2018,,,
6,5/21/2018,Other,Large,2,5,2018,,,
6,5/21/2018,Other,Large,3,5,2018,,,
6,5/21/2018,Other,Large,4,5,2018,,,
6,5/21/2018,Other,Large,1,5,2018,,,
6,5/21/2018,Other,Large,2,5,2018,,,
9,5/21/2018,Other,Large,3,5,2018,,,
9,5/21/2018,Other,Large,4,5,2018,,,
9,5/21/2018,Other,Large,NA,5,2018,,,
9,5/21/2018,Other,Large,NA,5,2018,,,
9,5/21/2018,Other,Large,NA,5,2018,,,
9,5/21/2018,Other,Large,2,5,2018,,,
9,5/21/2018,Other,Large,NA,5,2018,,,
9,5/21/2018,Other,Large,NA,5,2018,,,
9,5/21/2018,Other,Large,1,5,2018,,,
9,5/21/2018,Other,Large,2,5,2018,,,
1,5/21/2018,Dipteran,Small,85,5,2018,,,
1,5/21/2018,Dipteran,Small,0,5,2018,,,
1,5/21/2018,Dipteran,Small,57,5,2018,,,
1,5/21/2018,Dipteran,Small,0,5,2018,,,
1,5/21/2018,Dipteran,Small,0,5,2018,,,
1,5/21/2018,Dipteran,Small,0,5,2018,,,
1,5/21/2018,Dipteran,Small,0,5,2018,,,
1,5/21/2018,Dipteran,Small,0,5,2018,,,
1,5/21/2018,Dipteran,Small,30,5,2018,,,
1,5/21/2018,Dipteran,Small,34,5,2018,,,
2,5/21/2018,Dipteran,Small,79,5,2018,,,
2,5/21/2018,Dipteran,Small,124,5,2018,,,
2,5/21/2018,Dipteran,Small,69,5,2018,,,
2,5/21/2018,Dipteran,Small,29,5,2018,,,
2,5/21/2018,Dipteran,Small,42,5,2018,,,
2,5/21/2018,Dipteran,Small,54,5,2018,,,
2,5/21/2018,Dipteran,Small,86,5,2018,,,
2,5/21/2018,Dipteran,Small,32,5,2018,,,
2,5/21/2018,Dipteran,Small,74,5,2018,,,
2,5/21/2018,Dipteran,Small,45,5,2018,,,
4,5/21/2018,Dipteran,Small,96,5,2018,,,
4,5/21/2018,Dipteran,Small,39,5,2018,,,
4,5/21/2018,Dipteran,Small,16,5,2018,,,
4,5/21/2018,Dipteran,Small,33,5,2018,,,
4,5/21/2018,Dipteran,Small,46,5,2018,,,
4,5/21/2018,Dipteran,Small,56,5,2018,,,
4,5/21/2018,Dipteran,Small,57,5,2018,,,
4,5/21/2018,Dipteran,Small,54,5,2018,,,
4,5/21/2018,Dipteran,Small,39,5,2018,,,
4,5/21/2018,Dipteran,Small,58,5,2018,,,
6,5/21/2018,Dipteran,Small,73,5,2018,,,
6,5/21/2018,Dipteran,Small,26,5,2018,,,
6,5/21/2018,Dipteran,Small,42,5,2018,,,
6,5/21/2018,Dipteran,Small,28,5,2018,,,
6,5/21/2018,Dipteran,Small,18,5,2018,,,
6,5/21/2018,Dipteran,Small,0,5,2018,,,
6,5/21/2018,Dipteran,Small,73,5,2018,,,
6,5/21/2018,Dipteran,Small,32,5,2018,,,
6,5/21/2018,Dipteran,Small,30,5,2018,,,
6,5/21/2018,Dipteran,Small,64,5,2018,,,
9,5/21/2018,Dipteran,Small,16,5,2018,,,
9,5/21/2018,Dipteran,Small,6,5,2018,,,
9,5/21/2018,Dipteran,Small,6,5,2018,,,
9,5/21/2018,Dipteran,Small,13,5,2018,,,
9,5/21/2018,Dipteran,Small,8,5,2018,,,
9,5/21/2018,Dipteran,Small,7,5,2018,,,
9,5/21/2018,Dipteran,Small,67,5,2018,,,
9,5/21/2018,Dipteran,Small,29,5,2018,,,
9,5/21/2018,Dipteran,Small,17,5,2018,,,
9,5/21/2018,Dipteran,Small,7,5,2018,,,
1,5/21/2018,Terrestrial,Small,4,5,2018,,,
1,5/21/2018,Terrestrial,Small,0,5,2018,,,
1,5/21/2018,Terrestrial,Small,6,5,2018,,,
1,5/21/2018,Terrestrial,Small,0,5,2018,,,
1,5/21/2018,Terrestrial,Small,0,5,2018,,,
1,5/21/2018,Terrestrial,Small,0,5,2018,,,
1,5/21/2018,Terrestrial,Small,0,5,2018,,,
1,5/21/2018,Terrestrial,Small,0,5,2018,,,
1,5/21/2018,Terrestrial,Small,4,5,2018,,,
1,5/21/2018,Terrestrial,Small,10,5,2018,,,
2,5/21/2018,Terrestrial,Small,0,5,2018,,,
2,5/21/2018,Terrestrial,Small,0,5,2018,,,
2,5/21/2018,Terrestrial,Small,0,5,2018,,,
2,5/21/2018,Terrestrial,Small,0,5,2018,,,
2,5/21/2018,Terrestrial,Small,0,5,2018,,,
2,5/21/2018,Terrestrial,Small,1,5,2018,,,
2,5/21/2018,Terrestrial,Small,0,5,2018,,,
2,5/21/2018,Terrestrial,Small,0,5,2018,,,
2,5/21/2018,Terrestrial,Small,0,5,2018,,,
2,5/21/2018,Terrestrial,Small,0,5,2018,,,
4,5/21/2018,Terrestrial,Small,0,5,2018,,,
4,5/21/2018,Terrestrial,Small,0,5,2018,,,
4,5/21/2018,Terrestrial,Small,0,5,2018,,,
4,5/21/2018,Terrestrial,Small,0,5,2018,,,
4,5/21/2018,Terrestrial,Small,0,5,2018,,,
4,5/21/2018,Terrestrial,Small,0,5,2018,,,
4,5/21/2018,Terrestrial,Small,4,5,2018,,,
4,5/21/2018,Terrestrial,Small,5,5,2018,,,
4,5/21/2018,Terrestrial,Small,0,5,2018,,,
4,5/21/2018,Terrestrial,Small,0,5,2018,,,
6,5/21/2018,Terrestrial,Small,0,5,2018,,,
6,5/21/2018,Terrestrial,Small,0,5,2018,,,
6,5/21/2018,Terrestrial,Small,0,5,2018,,,
6,5/21/2018,Terrestrial,Small,0,5,2018,,,
6,5/21/2018,Terrestrial,Small,0,5,2018,,,
6,5/21/2018,Terrestrial,Small,0,5,2018,,,
6,5/21/2018,Terrestrial,Small,0,5,2018,,,
6,5/21/2018,Terrestrial,Small,0,5,2018,,,
6,5/21/2018,Terrestrial,Small,0,5,2018,,,
6,5/21/2018,Terrestrial,Small,0,5,2018,,,
9,5/21/2018,Terrestrial,Small,2,5,2018,,,
9,5/21/2018,Terrestrial,Small,0,5,2018,,,
9,5/21/2018,Terrestrial,Small,2,5,2018,,,
9,5/21/2018,Terrestrial,Small,2,5,2018,,,
9,5/21/2018,Terrestrial,Small,2,5,2018,,,
9,5/21/2018,Terrestrial,Small,1,5,2018,,,
9,5/21/2018,Terrestrial,Small,0,5,2018,,,
9,5/21/2018,Terrestrial,Small,0,5,2018,,,
9,5/21/2018,Terrestrial,Small,2,5,2018,,,
9,5/21/2018,Terrestrial,Small,5,5,2018,,,
1,5/21/2018,Other,Small,0,5,2018,,,
1,5/21/2018,Other,Small,0,5,2018,,,
1,5/21/2018,Other,Small,0,5,2018,,,
1,5/21/2018,Other,Small,0,5,2018,,,
1,5/21/2018,Other,Small,0,5,2018,,,
1,5/21/2018,Other,Small,0,5,2018,,,
1,5/21/2018,Other,Small,0,5,2018,,,
1,5/21/2018,Other,Small,0,5,2018,,,
1,5/21/2018,Other,Small,0,5,2018,,,
1,5/21/2018,Other,Small,0,5,2018,,,
2,5/21/2018,Other,Small,1,5,2018,,,
2,5/21/2018,Other,Small,8,5,2018,,,
2,5/21/2018,Other,Small,6,5,2018,,,
2,5/21/2018,Other,Small,4,5,2018,,,
2,5/21/2018,Other,Small,3,5,2018,,,
2,5/21/2018,Other,Small,5,5,2018,,,
2,5/21/2018,Other,Small,4,5,2018,,,
2,5/21/2018,Other,Small,1,5,2018,,,
2,5/21/2018,Other,Small,1,5,2018,,,
2,5/21/2018,Other,Small,7,5,2018,,,
4,5/21/2018,Other,Small,0,5,2018,,,
4,5/21/2018,Other,Small,3,5,2018,,,
4,5/21/2018,Other,Small,2,5,2018,,,
4,5/21/2018,Other,Small,2,5,2018,,,
4,5/21/2018,Other,Small,6,5,2018,,,
4,5/21/2018,Other,Small,5,5,2018,,,
4,5/21/2018,Other,Small,11,5,2018,,,
4,5/21/2018,Other,Small,9,5,2018,,,
4,5/21/2018,Other,Small,9,5,2018,,,
4,5/21/2018,Other,Small,11,5,2018,,,
6,5/21/2018,Other,Small,0,5,2018,,,
6,5/21/2018,Other,Small,1,5,2018,,,
6,5/21/2018,Other,Small,1,5,2018,,,
6,5/21/2018,Other,Small,1,5,2018,,,
6,5/21/2018,Other,Small,0,5,2018,,,
6,5/21/2018,Other,Small,5,5,2018,,,
6,5/21/2018,Other,Small,1,5,2018,,,
6,5/21/2018,Other,Small,4,5,2018,,,
6,5/21/2018,Other,Small,6,5,2018,,,
6,5/21/2018,Other,Small,4,5,2018,,,
9,5/21/2018,Other,Small,10,5,2018,,,
9,5/21/2018,Other,Small,7,5,2018,,,
9,5/21/2018,Other,Small,0,5,2018,,,
9,5/21/2018,Other,Small,5,5,2018,,,
9,5/21/2018,Other,Small,3,5,2018,,,
9,5/21/2018,Other,Small,3,5,2018,,,
9,5/21/2018,Other,Small,0,5,2018,,,
9,5/21/2018,Other,Small,2,5,2018,,,
9,5/21/2018,Other,Small,8,5,2018,,,
9,5/21/2018,Other,Small,6,5,2018,,,
1,5/21/2018,Caddisfly,Small,0,5,2018,,,
1,5/21/2018,Caddisfly,Small,0,5,2018,,,
1,5/21/2018,Caddisfly,Small,0,5,2018,,,
1,5/21/2018,Caddisfly,Small,0,5,2018,,,
1,5/21/2018,Caddisfly,Small,0,5,2018,,,
1,5/21/2018,Caddisfly,Small,0,5,2018,,,
1,5/21/2018,Caddisfly,Small,0,5,2018,,,
1,5/21/2018,Caddisfly,Small,0,5,2018,,,
1,5/21/2018,Caddisfly,Small,0,5,2018,,,
1,5/21/2018,Caddisfly,Small,0,5,2018,,,
2,5/21/2018,Caddisfly,Small,0,5,2018,,,
2,5/21/2018,Caddisfly,Small,0,5,2018,,,
2,5/21/2018,Caddisfly,Small,0,5,2018,,,
2,5/21/2018,Caddisfly,Small,0,5,2018,,,
2,5/21/2018,Caddisfly,Small,0,5,2018,,,
2,5/21/2018,Caddisfly,Small,0,5,2018,,,
2,5/21/2018,Caddisfly,Small,0,5,2018,,,
2,5/21/2018,Caddisfly,Small,0,5,2018,,,
2,5/21/2018,Caddisfly,Small,0,5,2018,,,
2,5/21/2018,Caddisfly,Small,0,5,2018,,,
4,5/21/2018,Caddisfly,Small,0,5,2018,,,
4,5/21/2018,Caddisfly,Small,0,5,2018,,,
4,5/21/2018,Caddisfly,Small,0,5,2018,,,
4,5/21/2018,Caddisfly,Small,0,5,2018,,,
4,5/21/2018,Caddisfly,Small,0,5,2018,,,
4,5/21/2018,Caddisfly,Small,0,5,2018,,,
4,5/21/2018,Caddisfly,Small,0,5,2018,,,
4,5/21/2018,Caddisfly,Small,0,5,2018,,,
4,5/21/2018,Caddisfly,Small,0,5,2018,,,
4,5/21/2018,Caddisfly,Small,0,5,2018,,,
6,5/21/2018,Caddisfly,Small,0,5,2018,,,
6,5/21/2018,Caddisfly,Small,0,5,2018,,,
6,5/21/2018,Caddisfly,Small,0,5,2018,,,
6,5/21/2018,Caddisfly,Small,0,5,2018,,,
6,5/21/2018,Caddisfly,Small,0,5,2018,,,
6,5/21/2018,Caddisfly,Small,0,5,2018,,,
6,5/21/2018,Caddisfly,Small,0,5,2018,,,
6,5/21/2018,Caddisfly,Small,0,5,2018,,,
6,5/21/2018,Caddisfly,Small,0,5,2018,,,
6,5/21/2018,Caddisfly,Small,0,5,2018,,,
9,5/21/2018,Caddisfly,Small,0,5,2018,,,
9,5/21/2018,Caddisfly,Small,0,5,2018,,,
9,5/21/2018,Caddisfly,Small,0,5,2018,,,
9,5/21/2018,Caddisfly,Small,0,5,2018,,,
9,5/21/2018,Caddisfly,Small,0,5,2018,,,
9,5/21/2018,Caddisfly,Small,0,5,2018,,,
9,5/21/2018,Caddisfly,Small,0,5,2018,,,
9,5/21/2018,Caddisfly,Small,0,5,2018,,,
9,5/21/2018,Caddisfly,Small,0,5,2018,,,
9,5/21/2018,Caddisfly,Small,0,5,2018,,,
1,5/29/2018,Dipteran,Large,4,5,2018,,,
1,5/29/2018,Dipteran,Large,0,5,2018,,,
1,5/29/2018,Dipteran,Large,4,5,2018,,,
1,5/29/2018,Dipteran,Large,2,5,2018,,,
1,5/29/2018,Dipteran,Large,3,5,2018,,,
1,5/29/2018,Dipteran,Large,1,5,2018,,,
1,5/29/2018,Dipteran,Large,2,5,2018,,,
1,5/29/2018,Dipteran,Large,1,5,2018,,,
1,5/29/2018,Dipteran,Large,0,5,2018,,,
1,5/29/2018,Dipteran,Large,1,5,2018,,,
2,5/29/2018,Dipteran,Large,0,5,2018,,,
2,5/29/2018,Dipteran,Large,0,5,2018,,,
2,5/29/2018,Dipteran,Large,0,5,2018,,,
2,5/29/2018,Dipteran,Large,1,5,2018,,,
2,5/29/2018,Dipteran,Large,0,5,2018,,,
2,5/29/2018,Dipteran,Large,1,5,2018,,,
2,5/29/2018,Dipteran,Large,0,5,2018,,,
2,5/29/2018,Dipteran,Large,0,5,2018,,,
2,5/29/2018,Dipteran,Large,0,5,2018,,,
2,5/29/2018,Dipteran,Large,0,5,2018,,,
4,5/29/2018,Dipteran,Large,0,5,2018,,,
4,5/29/2018,Dipteran,Large,0,5,2018,,,
4,5/29/2018,Dipteran,Large,2,5,2018,,,
4,5/29/2018,Dipteran,Large,0,5,2018,,,
4,5/29/2018,Dipteran,Large,0,5,2018,,,
4,5/29/2018,Dipteran,Large,1,5,2018,,,
4,5/29/2018,Dipteran,Large,2,5,2018,,,
4,5/29/2018,Dipteran,Large,1,5,2018,,,
4,5/29/2018,Dipteran,Large,0,5,2018,,,
4,5/29/2018,Dipteran,Large,2,5,2018,,,
6,5/29/2018,Dipteran,Large,0,5,2018,,,
6,5/29/2018,Dipteran,Large,1,5,2018,,,
6,5/29/2018,Dipteran,Large,2,5,2018,,,
6,5/29/2018,Dipteran,Large,0,5,2018,,,
6,5/29/2018,Dipteran,Large,2,5,2018,,,
6,5/29/2018,Dipteran,Large,0,5,2018,,,
6,5/29/2018,Dipteran,Large,0,5,2018,,,
6,5/29/2018,Dipteran,Large,0,5,2018,,,
6,5/29/2018,Dipteran,Large,1,5,2018,,,
6,5/29/2018,Dipteran,Large,2,5,2018,,,
9,5/29/2018,Dipteran,Large,5,5,2018,,,
9,5/29/2018,Dipteran,Large,4,5,2018,,,
9,5/29/2018,Dipteran,Large,4,5,2018,,,
9,5/29/2018,Dipteran,Large,1,5,2018,,,
9,5/29/2018,Dipteran,Large,11,5,2018,,,
9,5/29/2018,Dipteran,Large,12,5,2018,,,
9,5/29/2018,Dipteran,Large,4,5,2018,,,
9,5/29/2018,Dipteran,Large,0,5,2018,,,
9,5/29/2018,Dipteran,Large,2,5,2018,,,
9,5/29/2018,Dipteran,Large,7,5,2018,,,
1,5/29/2018,Terrestrial,Large,6,5,2018,,,
1,5/29/2018,Terrestrial,Large,1,5,2018,,,
1,5/29/2018,Terrestrial,Large,5,5,2018,,,
1,5/29/2018,Terrestrial,Large,0,5,2018,,,
1,5/29/2018,Terrestrial,Large,3,5,2018,,,
1,5/29/2018,Terrestrial,Large,2,5,2018,,,
1,5/29/2018,Terrestrial,Large,7,5,2018,,,
1,5/29/2018,Terrestrial,Large,3,5,2018,,,
1,5/29/2018,Terrestrial,Large,6,5,2018,,,
1,5/29/2018,Terrestrial,Large,4,5,2018,,,
2,5/29/2018,Terrestrial,Large,3,5,2018,,,
2,5/29/2018,Terrestrial,Large,1,5,2018,,,
2,5/29/2018,Terrestrial,Large,0,5,2018,,,
2,5/29/2018,Terrestrial,Large,0,5,2018,,,
2,5/29/2018,Terrestrial,Large,4,5,2018,,,
2,5/29/2018,Terrestrial,Large,0,5,2018,,,
2,5/29/2018,Terrestrial,Large,2,5,2018,,,
2,5/29/2018,Terrestrial,Large,0,5,2018,,,
2,5/29/2018,Terrestrial,Large,0,5,2018,,,
2,5/29/2018,Terrestrial,Large,0,5,2018,,,
4,5/29/2018,Terrestrial,Large,0,5,2018,,,
4,5/29/2018,Terrestrial,Large,2,5,2018,,,
4,5/29/2018,Terrestrial,Large,0,5,2018,,,
4,5/29/2018,Terrestrial,Large,0,5,2018,,,
4,5/29/2018,Terrestrial,Large,2,5,2018,,,
4,5/29/2018,Terrestrial,Large,1,5,2018,,,
4,5/29/2018,Terrestrial,Large,0,5,2018,,,
4,5/29/2018,Terrestrial,Large,3,5,2018,,,
4,5/29/2018,Terrestrial,Large,1,5,2018,,,
4,5/29/2018,Terrestrial,Large,0,5,2018,,,
6,5/29/2018,Terrestrial,Large,0,5,2018,,,
6,5/29/2018,Terrestrial,Large,0,5,2018,,,
6,5/29/2018,Terrestrial,Large,0,5,2018,,,
6,5/29/2018,Terrestrial,Large,0,5,2018,,,
6,5/29/2018,Terrestrial,Large,1,5,2018,,,
6,5/29/2018,Terrestrial,Large,0,5,2018,,,
6,5/29/2018,Terrestrial,Large,0,5,2018,,,
6,5/29/2018,Terrestrial,Large,0,5,2018,,,
6,5/29/2018,Terrestrial,Large,0,5,2018,,,
6,5/29/2018,Terrestrial,Large,0,5,2018,,,
9,5/29/2018,Terrestrial,Large,4,5,2018,,,
9,5/29/2018,Terrestrial,Large,1,5,2018,,,
9,5/29/2018,Terrestrial,Large,5,5,2018,,,
