"Watershed","date","invert","Sample","size","count_zero","month","year"
"HBK",2019-05-13,"Dipteran","ST190278","Large",0,5,2019
"HBK",2019-05-13,"Dipteran","ST190278","Large",0,5,2019
"HBK",2019-05-13,"Dipteran","ST190279","Large",0,5,2019
"HBK",2019-05-13,"Dipteran","ST190279","Large",0,5,2019
"HBK",2019-05-13,"Dipteran","ST190280","Large",1,5,2019
"HBK",2019-05-13,"Dipteran","ST190280","Large",2,5,2019
"HBK",2019-05-20,"Dipteran","ST190316","Large",0,5,2019
"HBK",2019-05-20,"Dipteran","ST190316","Large",0,5,2019
"HBK",2019-05-20,"Dipteran","ST190317","Large",2,5,2019
"HBK",2019-05-20,"Dipteran","ST190317","Large",3,5,2019
"HBK",2019-05-20,"Dipteran","ST190318","Large",3,5,2019
"HBK",2019-05-20,"Dipteran","ST190318","Large",2,5,2019
"HBK",2019-05-20,"Dipteran","ST190319","Large",0,5,2019
"HBK",2019-05-20,"Dipteran","ST190319","Large",3,5,2019
"HBK",2019-05-20,"Dipteran","ST190320","Large",0,5,2019
"HBK",2019-05-20,"Dipteran","ST190320","Large",2,5,2019
"HBK",2019-05-28,"Dipteran","ST190356","Large",9,5,2019
"HBK",2019-05-28,"Dipteran","ST190356","Large",6,5,2019
"HBK",2019-05-28,"Dipteran","ST190357","Large",0,5,2019
"HBK",2019-05-28,"Dipteran","ST190357","Large",1,5,2019
"HBK",2019-05-28,"Dipteran","ST190358","Large",0,5,2019
"HBK",2019-05-28,"Dipteran","ST190358","Large",3,5,2019
"HBK",2019-05-28,"Dipteran","ST190359","Large",2,5,2019
"HBK",2019-05-28,"Dipteran","ST190359","Large",1,5,2019
"HBK",2019-05-28,"Dipteran","ST190360","Large",2,5,2019
"HBK",2019-05-28,"Dipteran","ST190360","Large",2,5,2019
"HBK",2019-06-02,"Dipteran","ST190396","Large",4,6,2019
"HBK",2019-06-02,"Dipteran","ST190396","Large",2,6,2019
"HBK",2019-06-02,"Dipteran","ST190397","Large",0,6,2019
"HBK",2019-06-02,"Dipteran","ST190397","Large",0,6,2019
"HBK",2019-06-02,"Dipteran","ST190398","Large",1,6,2019
"HBK",2019-06-02,"Dipteran","ST190398","Large",3,6,2019
"HBK",2019-06-02,"Dipteran","ST190399","Large",4,6,2019
"HBK",2019-06-02,"Dipteran","ST190399","Large",1,6,2019
"HBK",2019-06-02,"Dipteran","ST190400","Large",1,6,2019
"HBK",2019-06-02,"Dipteran","ST190400","Large",2,6,2019
"HBK",2019-06-10,"Dipteran","ST190436","Large",5,6,2019
"HBK",2019-06-10,"Dipteran","ST190436","Large",5,6,2019
"HBK",2019-06-10,"Dipteran","ST190437","Large",4,6,2019
"HBK",2019-06-10,"Dipteran","ST190437","Large",2,6,2019
"HBK",2019-06-10,"Dipteran","ST190438","Large",1,6,2019
"HBK",2019-06-10,"Dipteran","ST190438","Large",2,6,2019
"HBK",2019-06-10,"Dipteran","ST190439","Large",2,6,2019
"HBK",2019-06-10,"Dipteran","ST190439","Large",2,6,2019
"HBK",2019-06-10,"Dipteran","ST190440","Large",5,6,2019
"HBK",2019-06-10,"Dipteran","ST190440","Large",4,6,2019
"HBK",2019-06-17,"Dipteran","ST190476","Large",1,6,2019
"HBK",2019-06-17,"Dipteran","ST190476","Large",4,6,2019
"HBK",2019-06-17,"Dipteran","ST190477","Large",8,6,2019
"HBK",2019-06-17,"Dipteran","ST190477","Large",1,6,2019
"HBK",2019-06-17,"Dipteran","ST190478","Large",4,6,2019
"HBK",2019-06-17,"Dipteran","ST190478","Large",3,6,2019
"HBK",2019-06-17,"Dipteran","ST190479","Large",3,6,2019
"HBK",2019-06-17,"Dipteran","ST190479","Large",3,6,2019
"HBK",2019-06-17,"Dipteran","ST190480","Large",1,6,2019
"HBK",2019-06-17,"Dipteran","ST190480","Large",2,6,2019
"HBK",2019-04-15,"Dipteran","ST190116","Large",0,4,2019
"HBK",2019-04-15,"Dipteran","ST190116","Large",3,4,2019
"HBK",2018-07-09,"Terrestrial","1","Large",0,7,2018
"HBK",2018-07-09,"Terrestrial","2","Large",1,7,2018
"HBK",2018-07-09,"Terrestrial","3","Large",0,7,2018
"HBK",2018-07-09,"Terrestrial","4","Large",0,7,2018
"HBK",2018-07-09,"Terrestrial","5","Large",0,7,2018
"HBK",2018-07-09,"Terrestrial","6","Large",0,7,2018
"HBK",2018-07-09,"Terrestrial","7","Large",0,7,2018
"HBK",2018-07-09,"Terrestrial","8","Large",1,7,2018
"HBK",2018-07-09,"Terrestrial","9","Large",2,7,2018
"HBK",2018-07-09,"Terrestrial","10","Large",0,7,2018
"HBK",2018-07-16,"Terrestrial","1","Large",0,7,2018
"HBK",2018-07-16,"Terrestrial","2","Large",0,7,2018
"HBK",2018-07-16,"Terrestrial","3","Large",4,7,2018
"HBK",2018-07-16,"Terrestrial","4","Large",3,7,2018
"HBK",2018-07-16,"Terrestrial","5","Large",0,7,2018
"HBK",2018-07-16,"Terrestrial","6","Large",0,7,2018
"HBK",2018-07-16,"Terrestrial","7","Large",2,7,2018
"HBK",2018-07-16,"Terrestrial","8","Large",1,7,2018
"HBK",2018-07-16,"Terrestrial","9","Large",2,7,2018
"HBK",2018-07-16,"Terrestrial","10","Large",3,7,2018
"HBK",2018-07-23,"Terrestrial","1","Large",1,7,2018
"HBK",2018-07-23,"Terrestrial","2","Large",3,7,2018
"HBK",2018-07-23,"Terrestrial","3","Large",0,7,2018
"HBK",2018-07-23,"Terrestrial","4","Large",7,7,2018
"HBK",2018-07-23,"Terrestrial","5","Large",0,7,2018
"HBK",2018-07-23,"Terrestrial","6","Large",0,7,2018
"HBK",2018-07-23,"Terrestrial","7","Large",2,7,2018
"HBK",2018-07-23,"Terrestrial","8","Large",0,7,2018
"HBK",2018-07-23,"Terrestrial","9","Large",2,7,2018
"HBK",2018-07-23,"Terrestrial","10","Large",0,7,2018
"HBK",2018-07-30,"Terrestrial","1","Large",0,7,2018
"HBK",2018-07-30,"Terrestrial","2","Large",0,7,2018
"HBK",2018-07-30,"Terrestrial","3","Large",0,7,2018
"HBK",2018-07-30,"Terrestrial","4","Large",0,7,2018
"HBK",2018-07-30,"Terrestrial","5","Large",0,7,2018
"HBK",2018-07-30,"Terrestrial","6","Large",0,7,2018
"HBK",2018-07-30,"Terrestrial","7","Large",0,7,2018
"HBK",2018-07-30,"Terrestrial","8","Large",0,7,2018
"HBK",2018-07-30,"Terrestrial","9","Large",0,7,2018
"HBK",2018-07-30,"Terrestrial","10","Large",0,7,2018
"HBK",2018-08-06,"Terrestrial","1","Large",0,8,2018
"HBK",2018-08-06,"Terrestrial","2","Large",0,8,2018
"HBK",2018-08-06,"Terrestrial","3","Large",0,8,2018
"HBK",2018-08-06,"Terrestrial","4","Large",2,8,2018
"HBK",2018-08-06,"Terrestrial","5","Large",0,8,2018
"HBK",2018-08-06,"Terrestrial","6","Large",0,8,2018
"HBK",2018-08-06,"Terrestrial","7","Large",0,8,2018
"HBK",2018-08-06,"Terrestrial","8","Large",0,8,2018
"HBK",2018-08-06,"Terrestrial","9","Large",0,8,2018
"HBK",2018-08-06,"Terrestrial","10","Large",1,8,2018
"HBK",2018-08-13,"Terrestrial","1","Large",0,8,2018
"HBK",2018-08-13,"Terrestrial","2","Large",0,8,2018
"HBK",2018-08-13,"Terrestrial","3","Large",0,8,2018
"HBK",2018-08-13,"Terrestrial","4","Large",0,8,2018
"HBK",2018-08-13,"Terrestrial","5","Large",0,8,2018
"HBK",2018-08-13,"Terrestrial","6","Large",0,8,2018
"HBK",2018-08-13,"Terrestrial","7","Large",0,8,2018
"HBK",2018-08-13,"Terrestrial","8","Large",1,8,2018
"HBK",2018-08-13,"Terrestrial","9","Large",0,8,2018
"HBK",2018-08-13,"Terrestrial","10","Large",0,8,2018
"HBK",2018-08-20,"Terrestrial","1","Large",0,8,2018
"HBK",2018-08-20,"Terrestrial","2","Large",0,8,2018
"HBK",2018-08-20,"Terrestrial","3","Large",0,8,2018
"HBK",2018-08-20,"Terrestrial","4","Large",0,8,2018
"HBK",2018-08-20,"Terrestrial","5","Large",0,8,2018
"HBK",2018-08-20,"Terrestrial","6","Large",0,8,2018
"HBK",2018-08-20,"Terrestrial","7","Large",0,8,2018
"HBK",2018-08-20,"Terrestrial","8","Large",0,8,2018
"HBK",2018-08-20,"Terrestrial","9","Large",0,8,2018
"HBK",2018-08-20,"Terrestrial","10","Large",0,8,2018
"HBK",2018-08-27,"Terrestrial","1","Large",0,8,2018
"HBK",2018-08-27,"Terrestrial","2","Large",0,8,2018
"HBK",2018-08-27,"Terrestrial","3","Large",0,8,2018
"HBK",2018-08-27,"Terrestrial","4","Large",0,8,2018
"HBK",2018-08-27,"Terrestrial","5","Large",0,8,2018
"HBK",2018-08-27,"Terrestrial","6","Large",0,8,2018
"HBK",2018-08-27,"Terrestrial","7","Large",0,8,2018
"HBK",2018-08-27,"Terrestrial","8","Large",0,8,2018
"HBK",2018-08-27,"Terrestrial","9","Large",0,8,2018
"HBK",2018-08-27,"Terrestrial","10","Large",0,8,2018
"HBK",2018-09-04,"Terrestrial","1","Large",1,9,2018
"HBK",2018-09-04,"Terrestrial","2","Large",0,9,2018
"HBK",2018-09-04,"Terrestrial","3","Large",1,9,2018
"HBK",2018-09-04,"Terrestrial","4","Large",0,9,2018
"HBK",2018-09-04,"Terrestrial","5","Large",0,9,2018
"HBK",2018-09-04,"Terrestrial","6","Large",0,9,2018
"HBK",2018-09-04,"Terrestrial","7","Large",1,9,2018
"HBK",2018-09-04,"Terrestrial","8","Large",0,9,2018
"HBK",2018-09-04,"Terrestrial","9","Large",1,9,2018
"HBK",2018-09-04,"Terrestrial","10","Large",0,9,2018
"HBK",2018-09-10,"Terrestrial","1","Large",0,9,2018
"HBK",2018-09-10,"Terrestrial","2","Large",0,9,2018
"HBK",2018-09-10,"Terrestrial","3","Large",0,9,2018
"HBK",2018-09-10,"Terrestrial","4","Large",0,9,2018
"HBK",2018-09-10,"Terrestrial","5","Large",0,9,2018
"HBK",2018-09-10,"Terrestrial","6","Large",0,9,2018
"HBK",2018-09-10,"Terrestrial","7","Large",1,9,2018
"HBK",2018-09-10,"Terrestrial","8","Large",0,9,2018
"HBK",2018-09-10,"Terrestrial","9","Large",0,9,2018
"HBK",2018-09-10,"Terrestrial","10","Large",0,9,2018
"HBK",2018-09-17,"Terrestrial","1","Large",0,9,2018
"HBK",2018-09-17,"Terrestrial","2","Large",0,9,2018
"HBK",2018-09-17,"Terrestrial","3","Large",0,9,2018
"HBK",2018-09-17,"Terrestrial","4","Large",0,9,2018
"HBK",2018-09-17,"Terrestrial","5","Large",0,9,2018
"HBK",2018-09-17,"Terrestrial","6","Large",0,9,2018
"HBK",2018-09-17,"Terrestrial","7","Large",0,9,2018
"HBK",2018-09-17,"Terrestrial","8","Large",0,9,2018
"HBK",2018-09-17,"Terrestrial","9","Large",1,9,2018
"HBK",2018-09-17,"Terrestrial","10","Large",0,9,2018
"HBK",2018-09-24,"Terrestrial","1","Large",0,9,2018
"HBK",2018-09-24,"Terrestrial","2","Large",0,9,2018
"HBK",2018-09-24,"Terrestrial","3","Large",0,9,2018
"HBK",2018-09-24,"Terrestrial","4","Large",0,9,2018
"HBK",2018-09-24,"Terrestrial","5","Large",0,9,2018
"HBK",2018-09-24,"Terrestrial","6","Large",0,9,2018
"HBK",2018-09-24,"Terrestrial","7","Large",0,9,2018
"HBK",2018-09-24,"Terrestrial","8","Large",0,9,2018
"HBK",2018-09-24,"Terrestrial","9","Large",0,9,2018
"HBK",2018-09-24,"Terrestrial","10","Large",1,9,2018
"HBK",2018-10-01,"Terrestrial","1","Large",0,10,2018
"HBK",2018-10-01,"Terrestrial","2","Large",0,10,2018
"HBK",2018-10-01,"Terrestrial","3","Large",0,10,2018
"HBK",2018-10-01,"Terrestrial","4","Large",0,10,2018
"HBK",2018-10-01,"Terrestrial","5","Large",0,10,2018
"HBK",2018-10-01,"Terrestrial","6","Large",0,10,2018
"HBK",2018-10-01,"Terrestrial","7","Large",0,10,2018
"HBK",2018-10-01,"Terrestrial","8","Large",0,10,2018
"HBK",2018-10-01,"Terrestrial","9","Large",0,10,2018
"HBK",2018-10-01,"Terrestrial","10","Large",0,10,2018
"HBK",2018-10-08,"Terrestrial","1","Large",0,10,2018
"HBK",2018-10-08,"Terrestrial","2","Large",0,10,2018
"HBK",2018-10-08,"Terrestrial","3","Large",0,10,2018
"HBK",2018-10-08,"Terrestrial","4","Large",0,10,2018
"HBK",2018-10-08,"Terrestrial","5","Large",0,10,2018
"HBK",2018-10-08,"Terrestrial","6","Large",0,10,2018
"HBK",2018-10-08,"Terrestrial","7","Large",0,10,2018
"HBK",2018-10-08,"Terrestrial","8","Large",0,10,2018
"HBK",2018-10-08,"Terrestrial","9","Large",0,10,2018
"HBK",2018-10-08,"Terrestrial","10","Large",0,10,2018
"HBK",2018-10-15,"Terrestrial","1","Large",0,10,2018
"HBK",2018-10-15,"Terrestrial","2","Large",0,10,2018
"HBK",2018-10-15,"Terrestrial","3","Large",0,10,2018
"HBK",2018-10-15,"Terrestrial","4","Large",0,10,2018
"HBK",2018-10-15,"Terrestrial","5","Large",0,10,2018
"HBK",2018-10-15,"Terrestrial","6","Large",0,10,2018
"HBK",2018-10-15,"Terrestrial","7","Large",0,10,2018
"HBK",2018-10-15,"Terrestrial","8","Large",0,10,2018
"HBK",2018-10-15,"Terrestrial","9","Large",0,10,2018
"HBK",2018-10-15,"Terrestrial","10","Large",0,10,2018
"HBK",2018-10-22,"Terrestrial","1","Large",0,10,2018
"HBK",2018-10-22,"Terrestrial","2","Large",0,10,2018
"HBK",2018-10-22,"Terrestrial","3","Large",0,10,2018
"HBK",2018-10-22,"Terrestrial","4","Large",0,10,2018
"HBK",2018-10-22,"Terrestrial","5","Large",0,10,2018
"HBK",2018-10-22,"Terrestrial","6","Large",0,10,2018
"HBK",2018-10-22,"Terrestrial","7","Large",0,10,2018
"HBK",2018-10-22,"Terrestrial","8","Large",0,10,2018
"HBK",2018-10-22,"Terrestrial","9","Large",0,10,2018
"HBK",2018-10-22,"Terrestrial","10","Large",0,10,2018
"HBK",2018-10-29,"Terrestrial","1","Large",0,10,2018
"HBK",2018-10-29,"Terrestrial","2","Large",0,10,2018
"HBK",2018-10-29,"Terrestrial","3","Large",0,10,2018
"HBK",2018-10-29,"Terrestrial","4","Large",0,10,2018
"HBK",2018-10-29,"Terrestrial","5","Large",0,10,2018
"HBK",2018-10-29,"Terrestrial","6","Large",0,10,2018
"HBK",2018-10-29,"Terrestrial","7","Large",0,10,2018
"HBK",2018-10-29,"Terrestrial","8","Large",0,10,2018
"HBK",2018-10-29,"Terrestrial","9","Large",0,10,2018
"HBK",2018-10-29,"Terrestrial","10","Large",0,10,2018
"HBK",2018-11-05,"Terrestrial","1","Large",0,11,2018
"HBK",2018-11-05,"Terrestrial","2","Large",0,11,2018
"HBK",2018-11-05,"Terrestrial","3","Large",0,11,2018
"HBK",2018-11-05,"Terrestrial","4","Large",0,11,2018
"HBK",2018-11-05,"Terrestrial","5","Large",0,11,2018
"HBK",2018-11-05,"Terrestrial","6","Large",0,11,2018
"HBK",2018-11-05,"Terrestrial","7","Large",0,11,2018
"HBK",2018-11-05,"Terrestrial","8","Large",0,11,2018
"HBK",2018-11-05,"Terrestrial","9","Large",0,11,2018
"HBK",2018-11-05,"Terrestrial","10","Large",0,11,2018
"HBK",2018-11-12,"Terrestrial","1","Large",0,11,2018
"HBK",2018-11-12,"Terrestrial","2","Large",0,11,2018
"HBK",2018-11-12,"Terrestrial","3","Large",0,11,2018
"HBK",2018-11-12,"Terrestrial","4","Large",0,11,2018
"HBK",2018-11-12,"Terrestrial","5","Large",1,11,2018
"HBK",2018-11-12,"Terrestrial","6","Large",0,11,2018
"HBK",2018-11-12,"Terrestrial","7","Large",0,11,2018
"HBK",2018-11-12,"Terrestrial","8","Large",0,11,2018
"HBK",2018-11-12,"Terrestrial","9","Large",0,11,2018
"HBK",2018-11-12,"Terrestrial","10","Large",0,11,2018
"HBK",2019-06-17,"Terrestrial","ST190476","Large",0,6,2019
"HBK",2019-06-17,"Terrestrial","ST190476","Large",0,6,2019
"HBK",2019-06-17,"Terrestrial","ST190477","Large",0,6,2019
"HBK",2019-06-17,"Terrestrial","ST190477","Large",0,6,2019
"HBK",2019-06-17,"Terrestrial","ST190478","Large",0,6,2019
"HBK",2019-06-17,"Terrestrial","ST190478","Large",0,6,2019
"HBK",2019-06-17,"Terrestrial","ST190479","Large",0,6,2019
"HBK",2019-06-17,"Terrestrial","ST190479","Large",0,6,2019
"HBK",2019-06-17,"Terrestrial","ST190480","Large",0,6,2019
"HBK",2019-06-17,"Terrestrial","ST190480","Large",0,6,2019
"HBK",2019-06-24,"Terrestrial","ST190516","Large",1,6,2019
"HBK",2019-06-24,"Terrestrial","ST190516","Large",1,6,2019
"HBK",2019-06-24,"Terrestrial","ST190517","Large",2,6,2019
"HBK",2019-06-24,"Terrestrial","ST190517","Large",1,6,2019
"HBK",2019-06-24,"Terrestrial","ST190518","Large",4,6,2019
"HBK",2019-06-24,"Terrestrial","ST190518","Large",2,6,2019
"HBK",2019-06-24,"Terrestrial","ST190519","Large",0,6,2019
"HBK",2019-06-24,"Terrestrial","ST190519","Large",0,6,2019
"HBK",2019-06-24,"Terrestrial","ST190520","Large",0,6,2019
"HBK",2019-06-24,"Terrestrial","ST190520","Large",4,6,2019
"HBK",2019-07-01,"Terrestrial","ST190556","Large",0,7,2019
"HBK",2019-07-01,"Terrestrial","ST190556","Large",1,7,2019
"HBK",2019-07-01,"Terrestrial","ST190557","Large",0,7,2019
"HBK",2019-07-01,"Terrestrial","ST190557","Large",0,7,2019
"HBK",2019-07-01,"Terrestrial","ST190558","Large",1,7,2019
"HBK",2019-07-01,"Terrestrial","ST190558","Large",2,7,2019
"HBK",2019-07-01,"Terrestrial","ST190559","Large",0,7,2019
"HBK",2019-07-01,"Terrestrial","ST190559","Large",3,7,2019
"HBK",2019-07-01,"Terrestrial","ST190560","Large",2,7,2019
"HBK",2019-07-01,"Terrestrial","ST190560","Large",3,7,2019
"HBK",2019-07-08,"Terrestrial","ST190596","Large",1,7,2019
"HBK",2019-07-08,"Terrestrial","ST190596","Large",2,7,2019
"HBK",2019-07-08,"Terrestrial","ST190597","Large",1,7,2019
"HBK",2019-07-08,"Terrestrial","ST190597","Large",0,7,2019
"HBK",2019-07-08,"Terrestrial","ST190598","Large",1,7,2019
"HBK",2019-07-08,"Terrestrial","ST190598","Large",0,7,2019
"HBK",2019-07-08,"Terrestrial","ST190599","Large",0,7,2019
"HBK",2019-07-08,"Terrestrial","ST190599","Large",1,7,2019
"HBK",2019-07-08,"Terrestrial","ST190600","Large",0,7,2019
"HBK",2019-07-08,"Terrestrial","ST190600","Large",1,7,2019
"HBK",2019-07-15,"Terrestrial","ST190636","Large",0,7,2019
"HBK",2019-07-15,"Terrestrial","ST190636","Large",3,7,2019
"HBK",2019-07-15,"Terrestrial","ST190637","Large",2,7,2019
"HBK",2019-07-15,"Terrestrial","ST190637","Large",2,7,2019
"HBK",2019-07-15,"Terrestrial","ST190638","Large",2,7,2019
"HBK",2019-07-15,"Terrestrial","ST190638","Large",2,7,2019
"HBK",2019-07-15,"Terrestrial","ST190639","Large",2,7,2019
"HBK",2019-07-15,"Terrestrial","ST190639","Large",0,7,2019
"HBK",2019-07-15,"Terrestrial","ST190640","Large",0,7,2019
"HBK",2019-07-15,"Terrestrial","ST190640","Large",8,7,2019
"HBK",2019-07-22,"Terrestrial","ST190676","Large",3,7,2019
"HBK",2019-07-22,"Terrestrial","ST190676","Large",1,7,2019
"HBK",2019-07-22,"Terrestrial","ST190677","Large",0,7,2019
"HBK",2019-07-22,"Terrestrial","ST190677","Large",3,7,2019
"HBK",2019-07-22,"Terrestrial","ST190678","Large",2,7,2019
"HBK",2019-07-22,"Terrestrial","ST190678","Large",3,7,2019
"HBK",2019-07-22,"Terrestrial","ST190679","Large",0,7,2019
"HBK",2019-07-22,"Terrestrial","ST190679","Large",1,7,2019
"HBK",2019-07-22,"Terrestrial","ST190680","Large",0,7,2019
"HBK",2019-07-22,"Terrestrial","ST190680","Large",0,7,2019
"HBK",2019-07-29,"Terrestrial","ST190716","Large",0,7,2019
"HBK",2019-07-29,"Terrestrial","ST190716","Large",0,7,2019
"HBK",2019-07-29,"Terrestrial","ST190717","Large",3,7,2019
"HBK",2019-07-29,"Terrestrial","ST190717","Large",1,7,2019
"HBK",2019-07-29,"Terrestrial","ST190718","Large",0,7,2019
"HBK",2019-07-29,"Terrestrial","ST190718","Large",4,7,2019
"HBK",2019-07-29,"Terrestrial","ST190719","Large",0,7,2019
"HBK",2019-07-29,"Terrestrial","ST190719","Large",1,7,2019
"HBK",2019-07-29,"Terrestrial","ST190720","Large",0,7,2019
"HBK",2019-07-29,"Terrestrial","ST190720","Large",1,7,2019
"HBK",2019-08-05,"Terrestrial","ST190756","Large",3,8,2019
"HBK",2019-08-05,"Terrestrial","ST190756","Large",0,8,2019
"HBK",2019-08-05,"Terrestrial","ST190757","Large",2,8,2019
"HBK",2019-08-05,"Terrestrial","ST190757","Large",1,8,2019
"HBK",2019-08-05,"Terrestrial","ST190758","Large",2,8,2019
"HBK",2019-08-05,"Terrestrial","ST190758","Large",0,8,2019
"HBK",2019-08-05,"Terrestrial","ST190759","Large",0,8,2019
"HBK",2019-08-05,"Terrestrial","ST190759","Large",0,8,2019
"HBK",2019-08-05,"Terrestrial","ST190760","Large",0,8,2019
"HBK",2019-08-05,"Terrestrial","ST190760","Large",0,8,2019
"HBK",2019-08-12,"Terrestrial","ST190796","Large",1,8,2019
"HBK",2019-08-12,"Terrestrial","ST190796","Large",1,8,2019
"HBK",2019-08-12,"Terrestrial","ST190797","Large",0,8,2019
"HBK",2019-08-12,"Terrestrial","ST190797","Large",0,8,2019
"HBK",2019-08-12,"Terrestrial","ST190798","Large",0,8,2019
"HBK",2019-08-12,"Terrestrial","ST190798","Large",1,8,2019
"HBK",2019-08-12,"Terrestrial","ST190799","Large",0,8,2019
"HBK",2019-08-12,"Terrestrial","ST190799","Large",0,8,2019
"HBK",2019-08-12,"Terrestrial","ST190800","Large",1,8,2019
"HBK",2019-08-12,"Terrestrial","ST190800","Large",4,8,2019
"HBK",2019-08-19,"Terrestrial","ST190836","Large",1,8,2019
"HBK",2019-08-19,"Terrestrial","ST190836","Large",0,8,2019
"HBK",2019-08-19,"Terrestrial","ST190837","Large",1,8,2019
"HBK",2019-08-19,"Terrestrial","ST190837","Large",0,8,2019
"HBK",2019-08-19,"Terrestrial","ST190838","Large",0,8,2019
"HBK",2019-08-19,"Terrestrial","ST190838","Large",0,8,2019
"HBK",2019-08-19,"Terrestrial","ST190839","Large",1,8,2019
"HBK",2019-08-19,"Terrestrial","ST190839","Large",0,8,2019
"HBK",2019-08-19,"Terrestrial","ST190840","Large",1,8,2019
"HBK",2019-08-19,"Terrestrial","ST190840","Large",2,8,2019
"HBK",2019-08-26,"Terrestrial","ST190876","Large",0,8,2019
"HBK",2019-08-26,"Terrestrial","ST190876","Large",0,8,2019
"HBK",2019-08-26,"Terrestrial","ST190877","Large",0,8,2019
"HBK",2019-08-26,"Terrestrial","ST190877","Large",1,8,2019
"HBK",2019-08-26,"Terrestrial","ST190878","Large",0,8,2019
"HBK",2019-08-26,"Terrestrial","ST190878","Large",0,8,2019
"HBK",2019-08-26,"Terrestrial","ST190879","Large",1,8,2019
"HBK",2019-08-26,"Terrestrial","ST190879","Large",0,8,2019
"HBK",2019-08-26,"Terrestrial","ST190880","Large",1,8,2019
"HBK",2019-08-26,"Terrestrial","ST190880","Large",1,8,2019
"HBK",2019-09-03,"Terrestrial","ST190916","Large",1,9,2019
"HBK",2019-09-03,"Terrestrial","ST190916","Large",1,9,2019
"HBK",2019-09-03,"Terrestrial","ST190917","Large",1,9,2019
"HBK",2019-09-03,"Terrestrial","ST190917","Large",1,9,2019
"HBK",2019-09-03,"Terrestrial","ST190918","Large",0,9,2019
"HBK",2019-09-03,"Terrestrial","ST190918","Large",0,9,2019
"HBK",2019-09-03,"Terrestrial","ST190919","Large",0,9,2019
"HBK",2019-09-03,"Terrestrial","ST190919","Large",1,9,2019
"HBK",2019-09-03,"Terrestrial","ST190920","Large",0,9,2019
"HBK",2019-09-03,"Terrestrial","ST190920","Large",3,9,2019
"HBK",2019-09-09,"Terrestrial","ST190956","Large",0,9,2019
"HBK",2019-09-09,"Terrestrial","ST190956","Large",0,9,2019
"HBK",2019-09-09,"Terrestrial","ST190957","Large",3,9,2019
"HBK",2019-09-09,"Terrestrial","ST190957","Large",1,9,2019
"HBK",2019-09-09,"Terrestrial","ST190958","Large",0,9,2019
"HBK",2019-09-09,"Terrestrial","ST190958","Large",2,9,2019
"HBK",2019-09-09,"Terrestrial","ST190959","Large",0,9,2019
"HBK",2019-09-09,"Terrestrial","ST190959","Large",0,9,2019
"HBK",2019-09-09,"Terrestrial","ST190960","Large",0,9,2019
"HBK",2019-09-09,"Terrestrial","ST190960","Large",0,9,2019
"HBK",2019-09-16,"Terrestrial","ST190996","Large",0,9,2019
"HBK",2019-09-16,"Terrestrial","ST190996","Large",0,9,2019
"HBK",2019-09-16,"Terrestrial","ST190997","Large",0,9,2019
"HBK",2019-09-16,"Terrestrial","ST190997","Large",0,9,2019
"HBK",2019-09-16,"Terrestrial","ST190998","Large",0,9,2019
"HBK",2019-09-16,"Terrestrial","ST190998","Large",0,9,2019
"HBK",2019-09-16,"Terrestrial","ST190999","Large",0,9,2019
"HBK",2019-09-16,"Terrestrial","ST190999","Large",0,9,2019
"HBK",2019-09-16,"Terrestrial","ST191000","Large",0,9,2019
"HBK",2019-09-16,"Terrestrial","ST191000","Large",0,9,2019
"HBK",2019-09-23,"Terrestrial","ST191036","Large",0,9,2019
"HBK",2019-09-23,"Terrestrial","ST191036","Large",0,9,2019
"HBK",2019-09-23,"Terrestrial","ST191037","Large",0,9,2019
"HBK",2019-09-23,"Terrestrial","ST191037","Large",1,9,2019
"HBK",2019-09-23,"Terrestrial","ST191038","Large",3,9,2019
"HBK",2019-09-23,"Terrestrial","ST191038","Large",0,9,2019
"HBK",2019-09-23,"Terrestrial","ST191039","Large",0,9,2019
"HBK",2019-09-23,"Terrestrial","ST191039","Large",1,9,2019
"HBK",2019-09-23,"Terrestrial","ST191040","Large",1,9,2019
"HBK",2019-09-23,"Terrestrial","ST191040","Large",0,9,2019
"HBK",2019-09-30,"Terrestrial","ST191076","Large",0,9,2019
"HBK",2019-09-30,"Terrestrial","ST191076","Large",0,9,2019
"HBK",2019-09-30,"Terrestrial","ST191077","Large",0,9,2019
"HBK",2019-09-30,"Terrestrial","ST191077","Large",0,9,2019
